frame_id,timestamp_seg,fps,tiempo_inferencia_ms,cantidad_personas,confianza_promedio_frame,conteo_entrada,conteo_salida,alerta
40,14.152,20.1678,29.33,3,0.7026,0,0,ALERTA: densidad alta de personas (3)
41,14.235,15.0011,28.723,3,0.7055,0,0,ALERTA: densidad alta de personas (3)
42,14.293,24.2072,29.8512,3,0.7133,0,0,ALERTA: densidad alta de personas (3)
43,14.363,18.1891,29.156,3,0.7118,0,0,ALERTA: densidad alta de personas (3)
44,14.425,21.9868,29.0322,3,0.7023,0,0,ALERTA: densidad alta de personas (3)
45,14.495,18.5116,28.8601,3,0.716,0,0,ALERTA: densidad alta de personas (3)
46,14.561,20.2589,30.021,3,0.7198,0,0,ALERTA: densidad alta de personas (3)
47,14.627,20.3125,28.9409,3,0.7302,0,0,ALERTA: densidad alta de personas (3)
48,14.693,20.2348,29.696,3,0.7259,0,0,ALERTA: densidad alta de personas (3)
49,14.764,18.7502,29.5942,3,0.7199,0,0,ALERTA: densidad alta de personas (3)
50,14.825,22.97,29.757,3,0.7237,0,0,ALERTA: densidad alta de personas (3)
51,14.897,18.0284,30.0963,3,0.7274,0,0,ALERTA: densidad alta de personas (3)
52,14.958,22.7432,30.2701,3,0.7065,0,0,ALERTA: densidad alta de personas (3)
53,15.03,18.2222,30.0171,3,0.668,0,0,ALERTA: densidad alta de personas (3)
54,15.1,18.8427,31.3883,3,0.7045,0,0,ALERTA: densidad alta de personas (3)
55,15.159,24.2819,29.526,3,0.7034,0,0,ALERTA: densidad alta de personas (3)
56,15.231,18.114,29.309,3,0.7311,0,0,ALERTA: densidad alta de personas (3)
57,15.295,21.2435,30.0348,3,0.7033,0,0,ALERTA: densidad alta de personas (3)
58,15.363,19.5312,29.9189,3,0.7129,0,0,ALERTA: densidad alta de personas (3)
59,15.43,19.916,30.3679,3,0.7231,0,0,ALERTA: densidad alta de personas (3)
60,15.495,20.8925,30.4129,3,0.6847,0,0,ALERTA: densidad alta de personas (3)
61,15.565,18.8374,29.9489,3,0.6992,0,0,ALERTA: densidad alta de personas (3)
62,15.628,22.0086,30.3879,3,0.6884,0,0,ALERTA: densidad alta de personas (3)
63,15.698,18.7063,30.1273,3,0.6902,0,0,ALERTA: densidad alta de personas (3)
64,15.763,20.7702,31.7051,3,0.6841,0,0,ALERTA: densidad alta de personas (3)
65,15.83,20.4219,30.1361,3,0.6834,0,0,ALERTA: densidad alta de personas (3)
66,15.895,20.4806,30.6649,3,0.6722,0,0,ALERTA: densidad alta de personas (3)
67,15.963,19.7835,30.4341,3,0.6561,0,0,ALERTA: densidad alta de personas (3)
68,16.028,20.862,30.8232,3,0.686,0,0,ALERTA: densidad alta de personas (3)
69,16.096,19.3311,30.889,3,0.6726,0,0,ALERTA: densidad alta de personas (3)
70,16.16,21.4547,29.9602,3,0.6712,0,0,ALERTA: densidad alta de personas (3)
71,16.233,17.8657,31.78,3,0.6746,0,0,ALERTA: densidad alta de personas (3)
72,16.294,22.3775,31.116,3,0.6813,0,0,ALERTA: densidad alta de personas (3)
73,16.362,19.9915,30.7491,3,0.6936,0,0,ALERTA: densidad alta de personas (3)
74,16.43,19.9294,30.1089,3,0.7001,0,0,ALERTA: densidad alta de personas (3)
75,16.498,19.3225,29.8939,3,0.6698,0,0,ALERTA: densidad alta de personas (3)
76,16.56,22.2703,29.696,3,0.6542,0,0,ALERTA: densidad alta de personas (3)
77,16.632,18.2752,31.1871,3,0.6792,0,0,ALERTA: densidad alta de personas (3)
78,16.693,22.4881,30.7388,3,0.6827,0,0,ALERTA: densidad alta de personas (3)
79,16.764,18.4199,31.3959,3,0.6961,0,0,ALERTA: densidad alta de personas (3)
80,16.827,21.7793,29.6431,3,0.717,0,0,ALERTA: densidad alta de personas (3)
81,16.896,19.0578,30.7999,3,0.6829,0,0,ALERTA: densidad alta de personas (3)
82,16.962,20.6402,31.327,3,0.6835,0,0,ALERTA: densidad alta de personas (3)
83,17.03,19.5764,31.235,3,0.685,0,0,ALERTA: densidad alta de personas (3)
84,17.097,19.8901,29.6493,3,0.7091,0,0,ALERTA: densidad alta de personas (3)
85,17.16,21.5689,29.9001,3,0.7007,0,0,ALERTA: densidad alta de personas (3)
86,17.23,19.4959,28.6129,3,0.7115,0,0,ALERTA: densidad alta de personas (3)
87,17.298,19.2138,30.72,3,0.7024,0,0,ALERTA: densidad alta de personas (3)
88,17.363,20.9162,30.8571,3,0.7,0,0,ALERTA: densidad alta de personas (3)
89,17.431,19.3437,30.2558,3,0.6812,0,0,ALERTA: densidad alta de personas (3)
90,17.496,20.8112,30.345,3,0.6665,0,0,ALERTA: densidad alta de personas (3)
91,17.562,20.628,29.819,3,0.6267,0,0,ALERTA: densidad alta de personas (3)
92,17.651,13.7483,29.2521,3,0.6431,0,0,ALERTA: densidad alta de personas (3)
93,17.706,25.7713,28.6651,3,0.6442,0,0,ALERTA: densidad alta de personas (3)
94,17.779,17.6239,28.5161,3,0.644,0,0,ALERTA: densidad alta de personas (3)
95,17.847,19.6845,29.9301,3,0.6567,0,0,ALERTA: densidad alta de personas (3)
96,17.911,21.1367,29.8581,3,0.6458,0,0,ALERTA: densidad alta de personas (3)
97,17.98,18.9598,30.3359,3,0.6677,0,0,ALERTA: densidad alta de personas (3)
98,18.045,21.301,30.5381,3,0.6934,0,0,ALERTA: densidad alta de personas (3)
99,18.115,18.7375,30.4799,3,0.6776,0,0,ALERTA: densidad alta de personas (3)
100,18.175,22.8075,29.7201,3,0.6796,0,0,ALERTA: densidad alta de personas (3)
101,18.242,19.7652,29.5639,3,0.6743,0,0,ALERTA: densidad alta de personas (3)
102,18.316,17.4575,30.793,3,0.7136,0,0,ALERTA: densidad alta de personas (3)
103,18.372,25.3152,29.2628,3,0.6961,0,0,ALERTA: densidad alta de personas (3)
104,18.449,16.5964,29.006,3,0.6795,0,0,ALERTA: densidad alta de personas (3)
105,18.512,21.3866,30.1011,3,0.6716,0,0,ALERTA: densidad alta de personas (3)
106,18.576,21.4105,29.304,3,0.6658,0,0,ALERTA: densidad alta de personas (3)
107,18.644,19.1703,28.697,3,0.6717,0,0,ALERTA: densidad alta de personas (3)
108,18.716,18.2279,29.5589,3,0.721,0,0,ALERTA: densidad alta de personas (3)
109,18.776,23.218,29.8223,3,0.7151,0,0,ALERTA: densidad alta de personas (3)
110,18.846,19.1004,30.2432,3,0.7563,0,0,ALERTA: densidad alta de personas (3)
111,18.913,19.4954,30.7572,3,0.758,0,0,ALERTA: densidad alta de personas (3)
112,18.98,20.1783,29.7432,3,0.7076,0,0,ALERTA: densidad alta de personas (3)
113,19.048,19.4008,31.6379,3,0.6857,0,0,ALERTA: densidad alta de personas (3)
114,19.114,20.5297,31.534,3,0.742,0,0,ALERTA: densidad alta de personas (3)
115,19.179,20.4303,30.0608,3,0.7512,0,0,ALERTA: densidad alta de personas (3)
116,19.247,19.8731,30.8542,2,0.8159,0,0,ALERTA: densidad alta de personas (3)
117,19.311,21.0947,30.3717,3,0.6936,0,0,ALERTA: densidad alta de personas (3)
118,19.382,18.546,30.1182,3,0.6933,0,0,ALERTA: densidad alta de personas (3)
119,19.445,21.865,30.8349,3,0.7065,0,0,ALERTA: densidad alta de personas (3)
120,19.514,19.0935,30.7391,3,0.7084,0,0,ALERTA: densidad alta de personas (3)
121,19.579,21.0001,30.2072,3,0.6816,0,0,ALERTA: densidad alta de personas (3)
122,19.649,18.8661,31.7688,3,0.742,0,0,ALERTA: densidad alta de personas (3)
123,19.71,22.7774,32.4893,3,0.6829,0,0,ALERTA: densidad alta de personas (3)
124,19.785,17.1209,35.9821,3,0.7257,0,0,ALERTA: densidad alta de personas (3)
125,19.842,25.8391,31.3919,3,0.7304,0,0,ALERTA: densidad alta de personas (3)
126,19.911,19.3345,29.7952,3,0.7395,0,0,ALERTA: densidad alta de personas (3)
127,19.98,19.1208,29.6278,3,0.7501,0,0,ALERTA: densidad alta de personas (3)
128,20.042,22.1873,29.3899,3,0.7047,0,0,ALERTA: densidad alta de personas (3)
129,20.116,17.4122,29.1901,3,0.6917,0,0,ALERTA: densidad alta de personas (3)
130,20.177,22.8165,30.0219,3,0.7285,0,0,ALERTA: densidad alta de personas (3)
131,20.246,19.1168,30.7999,3,0.7482,0,0,ALERTA: densidad alta de personas (3)
132,20.318,18.7202,31.9481,3,0.7664,0,0,ALERTA: densidad alta de personas (3)
133,20.376,24.9619,30.858,3,0.7755,0,0,ALERTA: densidad alta de personas (3)
134,20.448,18.2672,30.411,2,0.7388,0,0,ALERTA: densidad alta de personas (3)
135,20.511,22.5688,31.9927,3,0.7163,0,0,ALERTA: densidad alta de personas (3)
136,20.576,21.6717,30.0999,3,0.7022,0,1,ALERTA: densidad alta de personas (3)
137,20.648,18.3469,30.5669,3,0.6901,0,1,ALERTA: densidad alta de personas (3)
138,20.71,23.1504,32.2356,3,0.746,0,1,ALERTA: densidad alta de personas (3)
139,20.784,17.8358,31.6448,3,0.7801,0,1,ALERTA: densidad alta de personas (3)
140,20.844,24.624,31.5661,3,0.7656,1,1,ALERTA: densidad alta de personas (3)
141,20.913,19.5465,31.5521,3,0.7872,1,1,ALERTA: densidad alta de personas (3)
142,20.976,22.6352,30.956,3,0.7647,1,1,ALERTA: densidad alta de personas (3)
143,21.043,20.3173,29.6581,3,0.7711,1,1,ALERTA: densidad alta de personas (3)
144,21.113,19.0829,30.0729,3,0.7602,1,1,ALERTA: densidad alta de personas (3)
145,21.175,22.6322,30.345,3,0.7719,1,1,ALERTA: densidad alta de personas (3)
146,21.247,18.6752,30.7448,3,0.7644,1,1,ALERTA: densidad alta de personas (3)
147,21.313,20.5668,32.6231,3,0.7944,1,1,ALERTA: densidad alta de personas (3)
148,21.378,21.3248,30.565,3,0.8182,1,1,ALERTA: densidad alta de personas (3)
149,21.448,19.5427,31.086,3,0.7777,1,1,ALERTA: densidad alta de personas (3)
150,21.513,21.2012,30.4151,2,0.8896,1,1,ALERTA: densidad alta de personas (3)
151,21.577,21.724,30.755,2,0.8618,1,1,ALERTA: densidad alta de personas (3)
152,21.649,18.5432,31.2102,2,0.8765,1,1,ALERTA: densidad alta de personas (3)
153,21.712,22.1205,32.078,2,0.8684,1,1,ALERTA: deteccion confiable (0.87)
154,21.78,20.1852,30.4954,2,0.8651,1,1,ALERTA: deteccion confiable (0.87)
155,21.845,21.1976,30.8177,2,0.8881,1,1,ALERTA: deteccion confiable (0.87)
156,21.913,20.0788,30.7992,2,0.8976,1,1,ALERTA: deteccion confiable (0.87)
157,21.978,21.3809,30.8101,2,0.8769,1,1,ALERTA: deteccion confiable (0.87)
158,22.047,19.8566,30.71,2,0.8427,1,1,ALERTA: deteccion confiable (0.87)
159,22.113,20.7741,31.43,3,0.6993,1,1,ALERTA: deteccion confiable (0.87)
160,22.177,21.7732,30.123,3,0.7221,1,1,ALERTA: deteccion confiable (0.87)
161,22.247,19.0864,31.0009,3,0.7197,1,1,ALERTA: deteccion confiable (0.87)
162,22.312,21.2017,31.0409,2,0.7939,1,1,ALERTA: deteccion confiable (0.87)
163,22.381,19.7021,31.2228,1,0.9274,1,1,ALERTA: deteccion confiable (0.87)
164,22.445,21.263,30.555,2,0.7769,1,1,ALERTA: deteccion confiable (0.87)
165,22.513,19.9282,31.106,1,0.9355,1,1,ALERTA: deteccion confiable (0.87)
166,22.578,21.0944,30.7481,2,0.6845,1,1,ALERTA: deteccion confiable (0.87)
167,22.646,20.0377,31.0631,2,0.6965,1,1,ALERTA: deteccion confiable (0.87)
168,22.715,19.6746,31.1151,2,0.6983,1,1,ALERTA: deteccion confiable (0.87)
169,22.782,20.1357,33.8061,2,0.728,1,1,ALERTA: deteccion confiable (0.87)
170,22.846,22.1235,31.1723,2,0.7501,1,1,ALERTA: deteccion confiable (0.87)
171,22.913,20.2114,30.937,2,0.7139,1,1,ALERTA: deteccion confiable (0.87)
172,22.98,20.0771,30.359,2,0.766,1,1,ALERTA: deteccion confiable (0.87)
173,23.047,20.319,31.2483,2,0.783,1,1,ALERTA: deteccion confiable (0.87)
174,23.115,19.8761,30.648,2,0.6901,1,1,ALERTA: deteccion confiable (0.87)
175,23.179,21.3693,30.1719,1,0.9438,1,1,ALERTA: deteccion confiable (0.87)
176,23.248,19.5699,30.736,1,0.9417,1,1,ALERTA: deteccion confiable (0.87)
177,23.313,20.9161,30.087,1,0.9416,1,1,ALERTA: deteccion confiable (0.87)
178,23.381,20.2568,31.4081,1,0.9387,1,1,ALERTA: deteccion confiable (0.87)
179,23.444,21.8268,30.3707,1,0.9342,1,1,ALERTA: deteccion confiable (0.87)
180,23.51,20.636,31.8601,1,0.9375,1,1,ALERTA: deteccion confiable (0.87)
181,23.58,19.0524,33.4811,1,0.9318,1,1,ALERTA: deteccion confiable (0.87)
182,23.691,13.818,36.8221,1,0.9343,1,1,ALERTA: deteccion confiable (0.87)
183,23.792,12.056,35.9249,2,0.7089,1,1,ALERTA: deteccion confiable (0.87)
184,23.886,13.0611,36.365,1,0.9105,1,1,ALERTA: deteccion confiable (0.91)
185,23.943,25.1166,35.8701,2,0.6954,1,1,ALERTA: deteccion confiable (0.91)
186,24.004,22.8995,30.7248,2,0.6625,1,1,ALERTA: deteccion confiable (0.91)
187,24.08,16.7423,31.018,2,0.6638,1,1,ALERTA: deteccion confiable (0.91)
188,24.149,19.289,31.3022,1,0.9193,1,1,ALERTA: deteccion confiable (0.91)
189,24.204,27.3689,30.7567,2,0.689,1,1,ALERTA: deteccion confiable (0.91)
190,24.283,16.5148,32.7668,2,0.6749,1,1,ALERTA: deteccion confiable (0.91)
191,24.339,25.9108,30.7839,2,0.6737,1,1,ALERTA: deteccion confiable (0.91)
192,24.415,16.8571,31.6448,1,0.9127,1,1,ALERTA: deteccion confiable (0.91)
193,24.471,25.3247,30.0541,1,0.916,1,1,ALERTA: deteccion confiable (0.91)
194,24.549,16.622,31.1189,1,0.9185,1,1,ALERTA: deteccion confiable (0.91)
195,24.604,26.6057,30.297,1,0.9238,1,1,ALERTA: deteccion confiable (0.91)
196,24.676,17.8884,29.6838,1,0.9206,1,1,ALERTA: deteccion confiable (0.91)
197,24.747,18.5849,29.0689,1,0.916,1,1,ALERTA: deteccion confiable (0.91)
198,24.809,22.0259,29.6597,1,0.9202,1,1,ALERTA: deteccion confiable (0.91)
199,24.883,17.5707,31.0259,1,0.9285,1,1,ALERTA: deteccion confiable (0.91)
200,24.941,24.4439,29.876,1,0.9244,1,1,ALERTA: deteccion confiable (0.91)
201,25.015,17.6641,29.0077,1,0.9246,1,1,ALERTA: deteccion confiable (0.91)
202,25.079,21.3047,30.5779,1,0.9229,1,1,ALERTA: deteccion confiable (0.91)
203,25.143,21.3703,28.0859,1,0.9231,1,1,ALERTA: deteccion confiable (0.91)
204,25.211,19.2329,28.713,1,0.9242,1,1,ALERTA: deteccion confiable (0.91)
205,25.28,19.3753,30.9882,1,0.9275,1,1,ALERTA: deteccion confiable (0.91)
206,25.34,24.1627,29.563,1,0.925,1,1,ALERTA: deteccion confiable (0.91)
207,25.403,21.8312,28.78,1,0.9257,1,1,ALERTA: deteccion confiable (0.91)
208,25.483,15.7193,29.48,1,0.9248,1,1,ALERTA: deteccion confiable (0.91)
209,25.537,27.471,28.553,1,0.927,1,1,ALERTA: deteccion confiable (0.91)
210,25.614,16.8214,29.5241,1,0.9179,1,1,ALERTA: deteccion confiable (0.91)
211,25.676,21.9057,30.3149,1,0.9157,1,1,ALERTA: deteccion confiable (0.91)
212,25.744,19.6421,29.5038,1,0.9166,1,1,ALERTA: deteccion confiable (0.91)
213,25.81,20.4801,29.8269,1,0.9197,1,1,ALERTA: deteccion confiable (0.91)
214,25.879,19.2178,29.7072,1,0.9221,1,1,ALERTA: deteccion confiable (0.91)
215,25.946,20.3231,30.3891,1,0.9149,1,1,ALERTA: deteccion confiable (0.91)
216,26.013,20.0509,30.4859,2,0.6971,1,1,ALERTA: deteccion confiable (0.91)
217,26.081,19.6731,31.95,1,0.9222,1,1,ALERTA: deteccion confiable (0.91)
218,26.146,21.2621,31.5318,2,0.6896,1,1,ALERTA: deteccion confiable (0.91)
219,26.211,21.1532,29.783,1,0.9208,1,1,ALERTA: deteccion confiable (0.91)
220,26.28,19.2068,30.699,2,0.6674,1,1,ALERTA: deteccion confiable (0.91)
221,26.348,19.943,34.1082,1,0.9252,1,1,ALERTA: deteccion confiable (0.91)
222,26.409,22.7542,29.0527,1,0.9214,1,1,ALERTA: deteccion confiable (0.91)
223,26.479,18.701,30.3059,1,0.9212,1,1,ALERTA: deteccion confiable (0.91)
224,26.545,20.6881,30.3559,1,0.919,1,1,ALERTA: deteccion confiable (0.91)
225,26.614,19.2271,30.077,2,0.6693,1,1,ALERTA: deteccion confiable (0.91)
226,26.677,22.1714,29.7999,1,0.9255,1,1,ALERTA: deteccion confiable (0.91)
227,26.742,20.8634,29.0532,1,0.9286,1,1,ALERTA: deteccion confiable (0.91)
228,26.812,18.786,29.5539,1,0.9278,1,1,ALERTA: deteccion confiable (0.91)
229,26.875,21.9225,29.901,1,0.9264,1,1,ALERTA: deteccion confiable (0.91)
230,26.949,17.8597,30.8459,1,0.9278,1,1,ALERTA: deteccion confiable (0.91)
231,27.008,23.9872,29.4909,1,0.9297,1,1,ALERTA: deteccion confiable (0.91)
232,27.081,17.9083,31.8332,1,0.9255,1,1,ALERTA: deteccion confiable (0.91)
233,27.142,22.828,29.403,1,0.9315,1,1,ALERTA: deteccion confiable (0.91)
234,27.213,18.6309,30.4883,1,0.9275,1,1,ALERTA: deteccion confiable (0.91)
235,27.277,21.363,31.2262,1,0.9283,1,1,ALERTA: deteccion confiable (0.91)
236,27.345,19.9506,30.4551,1,0.9282,1,1,ALERTA: deteccion confiable (0.91)
237,27.413,19.456,30.359,1,0.9281,1,1,ALERTA: deteccion confiable (0.91)
238,27.476,21.9066,30.031,1,0.9273,1,1,ALERTA: deteccion confiable (0.91)
239,27.546,18.7567,30.4899,1,0.9288,1,1,ALERTA: deteccion confiable (0.91)
240,27.609,21.7789,28.1148,1,0.9211,1,1,ALERTA: deteccion confiable (0.91)
241,27.684,17.1174,30.519,1,0.9257,1,1,ALERTA: deteccion confiable (0.91)
242,27.741,25.8152,29.989,1,0.928,1,1,ALERTA: deteccion confiable (0.91)
243,27.815,17.3751,29.9819,2,0.6878,1,1,ALERTA: deteccion confiable (0.91)
244,27.878,21.8307,31.6639,2,0.6856,1,1,ALERTA: deteccion confiable (0.91)
245,27.944,20.8913,29.2113,2,0.7086,1,1,ALERTA: deteccion confiable (0.91)
246,28.015,18.2835,30.092,2,0.7066,1,1,ALERTA: deteccion confiable (0.91)
247,28.079,21.5286,30.889,2,0.6624,1,1,ALERTA: deteccion confiable (0.91)
248,28.145,20.2782,30.2763,1,0.9216,1,1,ALERTA: deteccion confiable (0.92)
249,28.215,19.0024,30.4048,2,0.67,1,1,ALERTA: deteccion confiable (0.92)
250,28.276,22.5878,29.6111,2,0.6678,1,1,ALERTA: deteccion confiable (0.92)
251,28.347,18.4417,29.824,1,0.9229,1,1,ALERTA: deteccion confiable (0.92)
252,28.412,20.4499,29.6979,1,0.9172,1,1,ALERTA: deteccion confiable (0.92)
253,28.483,18.755,30.4759,1,0.9092,1,1,ALERTA: deteccion confiable (0.92)
254,28.544,23.2337,29.3069,1,0.9115,1,1,ALERTA: deteccion confiable (0.92)
255,28.617,18.0206,29.798,1,0.9078,1,1,ALERTA: deteccion confiable (0.92)
256,28.68,21.6447,30.7379,2,0.6699,1,1,ALERTA: deteccion confiable (0.92)
257,28.746,20.4415,30.5517,1,0.9038,1,1,ALERTA: deteccion confiable (0.92)
258,28.815,19.3379,30.447,2,0.6777,1,1,ALERTA: deteccion confiable (0.92)
259,28.88,20.9978,30.077,2,0.6836,1,1,ALERTA: deteccion confiable (0.92)
260,28.947,20.2089,29.5091,2,0.6975,1,1,ALERTA: deteccion confiable (0.92)
261,29.012,20.574,30.4761,2,0.7105,1,1,ALERTA: deteccion confiable (0.92)
262,29.081,19.3311,30.3011,2,0.7122,1,1,ALERTA: deteccion confiable (0.92)
263,29.143,22.3799,30.9329,2,0.7679,1,1,ALERTA: deteccion confiable (0.92)
264,29.214,18.5697,31.6062,2,0.7787,1,1,ALERTA: deteccion confiable (0.92)
265,29.276,22.5938,30.5281,2,0.7704,1,1,ALERTA: deteccion confiable (0.92)
266,29.35,17.8926,32.002,2,0.7777,1,1,ALERTA: deteccion confiable (0.92)
267,29.411,22.9237,29.7492,2,0.8021,1,1,ALERTA: deteccion confiable (0.92)
268,29.482,18.5571,31.4717,2,0.7731,1,1,ALERTA: deteccion confiable (0.92)
269,29.545,22.0459,31.147,2,0.7352,1,1,ALERTA: deteccion confiable (0.92)
270,29.612,19.8819,30.6499,3,0.6355,1,1,ALERTA: deteccion confiable (0.92)
271,29.681,19.649,30.803,2,0.6897,1,1,ALERTA: deteccion confiable (0.92)
272,29.744,21.7511,30.098,2,0.7048,1,1,ALERTA: deteccion confiable (0.92)
273,29.813,19.1965,30.5679,2,0.7511,1,1,ALERTA: deteccion confiable (0.92)
274,29.88,20.3674,31.0731,2,0.7809,1,1,ALERTA: deteccion confiable (0.92)
275,29.948,20.0589,30.4959,2,0.7828,1,1,ALERTA: deteccion confiable (0.92)
276,30.014,20.2938,31.4171,2,0.7386,1,1,ALERTA: deteccion confiable (0.92)
277,30.083,19.5122,31.3759,3,0.6772,1,1,ALERTA: deteccion confiable (0.92)
278,30.144,23.5129,32.3019,3,0.7347,1,1,ALERTA: deteccion confiable (0.92)
279,30.212,27.6434,30.6911,3,0.7797,1,1,ALERTA: densidad alta de personas (3)
280,30.28,20.1909,32.0029,3,0.7547,1,1,ALERTA: densidad alta de personas (3)
281,30.343,21.846,33.16,3,0.7526,1,1,ALERTA: densidad alta de personas (3)
282,30.411,19.9589,32.861,3,0.7229,1,1,ALERTA: densidad alta de personas (3)
283,30.49,16.1914,36.3688,3,0.7224,1,1,ALERTA: densidad alta de personas (3)
284,30.541,30.375,32.3536,3,0.7051,1,1,ALERTA: densidad alta de personas (3)
285,30.624,15.3134,33.4229,3,0.7611,1,1,ALERTA: densidad alta de personas (3)
286,30.72,12.7915,35.7542,3,0.7569,1,1,ALERTA: densidad alta de personas (3)
287,30.784,21.8321,33.299,3,0.729,1,1,ALERTA: densidad alta de personas (3)
288,30.853,20.452,35.3222,2,0.7401,1,1,ALERTA: densidad alta de personas (3)
289,30.922,19.4928,36.5503,2,0.6528,1,1,ALERTA: densidad alta de personas (3)
290,30.99,20.3833,37.1521,2,0.6789,1,1,ALERTA: densidad alta de personas (3)
291,31.055,20.9143,36.164,3,0.7073,1,1,ALERTA: densidad alta de personas (3)
292,31.11,27.3164,33.613,3,0.7579,1,1,ALERTA: densidad alta de personas (3)
293,31.187,17.0092,33.7598,3,0.7489,1,1,ALERTA: densidad alta de personas (3)
294,31.243,26.4725,31.348,3,0.6822,1,1,ALERTA: densidad alta de personas (3)
295,31.32,16.5549,33.587,3,0.702,1,1,ALERTA: densidad alta de personas (3)
296,31.374,28.1327,31.9698,3,0.6442,1,1,ALERTA: densidad alta de personas (3)
297,31.45,17.2831,32.6509,2,0.7024,1,1,ALERTA: densidad alta de personas (3)
298,31.513,21.9907,31.3411,2,0.7845,1,1,ALERTA: densidad alta de personas (3)
299,31.579,20.7658,29.2747,3,0.6126,1,1,ALERTA: densidad alta de personas (3)
300,31.649,19.1215,30.4821,2,0.7283,1,1,ALERTA: densidad alta de personas (3)
301,31.715,20.3529,30.7488,3,0.6339,1,1,ALERTA: densidad alta de personas (3)
302,31.779,22.3175,30.648,2,0.7391,1,1,ALERTA: densidad alta de personas (3)
303,31.85,18.6259,31.862,2,0.7356,1,1,ALERTA: densidad alta de personas (3)
304,31.91,23.404,30.2618,2,0.722,1,1,ALERTA: densidad alta de personas (3)
305,31.979,19.4013,30.4677,1,0.9132,1,1,ALERTA: densidad alta de personas (3)
306,32.047,19.7243,29.7699,2,0.7324,1,1,ALERTA: densidad alta de personas (3)
307,32.115,19.7997,30.9899,2,0.6964,1,1,ALERTA: densidad alta de personas (3)
308,32.179,21.4166,30.6089,2,0.6892,1,1,ALERTA: densidad alta de personas (3)
309,32.248,19.6766,30.9048,2,0.7264,1,1,ALERTA: densidad alta de personas (3)
310,32.315,19.8373,30.684,2,0.7121,1,1,ALERTA: densidad alta de personas (3)
311,32.381,20.7362,31.127,2,0.6911,1,1,ALERTA: densidad alta de personas (3)
312,32.449,19.968,31.466,2,0.6652,1,1,ALERTA: densidad alta de personas (3)
313,32.515,20.6185,31.9152,2,0.6932,1,1,ALERTA: densidad alta de personas (3)
314,32.581,20.9437,31.5521,2,0.7136,1,1,ALERTA: densidad alta de personas (3)
315,32.647,20.7826,29.9702,2,0.7139,1,1,ALERTA: densidad alta de personas (3)
316,32.714,20.2712,30.905,2,0.7057,1,1,ALERTA: densidad alta de personas (3)
317,32.782,20.0482,31.7092,2,0.6571,1,1,ALERTA: densidad alta de personas (3)
318,32.847,21.1497,31.852,2,0.6783,1,1,ALERTA: densidad alta de personas (3)
319,32.917,19.1589,33.0863,2,0.6589,1,1,ALERTA: densidad alta de personas (3)
320,32.98,22.0288,33.0551,2,0.6662,1,1,ALERTA: densidad alta de personas (3)
321,33.048,19.7386,31.8029,1,0.9199,1,1,ALERTA: deteccion confiable (0.92)
322,33.115,20.4969,31.069,3,0.7122,1,1,ALERTA: deteccion confiable (0.92)
323,33.179,21.7211,30.6528,3,0.6909,1,1,ALERTA: deteccion confiable (0.92)
324,33.25,18.9172,30.6921,3,0.7176,1,1,ALERTA: deteccion confiable (0.92)
325,33.314,21.3941,32.4509,3,0.6746,1,1,ALERTA: deteccion confiable (0.92)
326,33.382,20.5453,31.5073,3,0.6863,1,1,ALERTA: deteccion confiable (0.92)
327,33.444,22.4406,30.164,3,0.7062,1,1,ALERTA: deteccion confiable (0.92)
328,33.519,17.3789,31.198,2,0.8037,1,1,ALERTA: deteccion confiable (0.92)
329,33.58,23.1981,31.5361,2,0.7791,1,1,ALERTA: deteccion confiable (0.92)
330,33.646,20.4122,30.745,3,0.669,1,1,ALERTA: deteccion confiable (0.92)
331,33.712,20.2048,30.0601,3,0.6846,1,1,ALERTA: deteccion confiable (0.92)
332,33.78,19.6285,29.6619,3,0.6889,1,1,ALERTA: deteccion confiable (0.92)
333,33.846,20.5436,29.2013,3,0.7357,1,1,ALERTA: deteccion confiable (0.92)
334,33.914,19.6441,30.2451,3,0.7405,1,1,ALERTA: deteccion confiable (0.92)
335,33.975,22.6593,29.8388,3,0.782,1,1,ALERTA: deteccion confiable (0.92)
336,34.051,16.7518,29.2761,3,0.733,1,1,ALERTA: deteccion confiable (0.92)
337,34.114,22.0931,30.1051,3,0.7256,1,1,ALERTA: deteccion confiable (0.92)
338,34.177,22.3086,28.939,3,0.7123,1,1,ALERTA: deteccion confiable (0.92)
339,34.251,17.5692,29.9652,3,0.7236,1,1,ALERTA: deteccion confiable (0.92)
